评分,评论时间,评论内容 
3,2020-12-09 19:56:35,鞋盒破了，有一点点小小瑕疵
5,2022-11-17 01:17:47,非常满意，真的很喜欢，完全超出期望值，发货速度非常快包装非常仔细、严实，物流公司服务态度很好，很满意的一次购物。东西很好
5,2021-11-08 23:52:20,鞋子穿上就很舒服，外形设计的也很漂亮，很喜欢这样的鞋子。
5,2021-02-01 23:45:07,一直在这里买这个，活动的时候价格很美丽，发货速度贼快，质量不错，应该是正品产品真的超级棒，下次还会买的，愿越做越好，非常好的购物体验整体来说，还是很好的，非常值得再次回购五星好评，非常好！想不到那么快就到了！第一次在网上购买，也是看评价才买的，质量还不错，也很便宜，有需要的朋友可放心购买
5,2020-02-25 10:00:37,尺码很标准，透气性也很好，穿着舒适。
5,2023-01-13 12:31:07,这家店还好吧，来买过几次了，服务老客户非常周到，以后还常来。
5,2022-11-13 10:13:24,终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的。
5,2021-06-21 09:07:13,穿着很舒服，颜色也不错
5,2022-10-11 14:39:12,商品还可以，质量无问题，穿着舒服送人很好
5,2020-06-11 14:43:55,鞋子很好，是正品喔尺码大小：合适
5,2021-08-31 09:04:45,尺码标准，关注好久这个鞋了，趁便宜赶紧下手了，颜色正，尺码标准，太棒了
5,2021-10-23 20:16:36,实物看起来要比照片更好，穿起来很舒服，做活动也很划算。
5,2020-11-22 20:49:12,尺码大小：合适，正常码透气性能：好(✪▽✪)舒适程度：舒适柔软程度：很舒适
5,2020-12-27 08:46:49,鞋子到了，m2k的鞋子很好看，包裹性良好
5,2021-06-23 22:00:47,货已收到，跟预想一致，很漂亮。快递服务好，态度好，上门送货，外观完好。
5,2021-08-17 11:38:46,脚感非常棒 穿搭非常百搭
5,2021-03-02 09:26:37,好看的尺码大小：合适非常好看床起来很舒服不错不错不错
5,2021-08-02 16:12:08,鞋子很舒服，寄得很快，天就到了..
5,2022-09-26 14:35:21,很好，物流很快，东西很给力，性价比很高！
5,2022-11-16 18:16:05,经典老爹鞋，灰色的，很好看喜欢
5,2021-08-05 20:46:35,真的炒鸡喜欢这个鞋子，大小也刚刚好，也非常得时尚，绝绝子。
5,2021-06-27 22:54:56,大小刚好，透气性强，不臭脚，非常满意，有需要再来
5,2020-03-16 03:55:08,在家憋了一个多月，终于买了一双鞋，很nice！
5,2022-11-07 17:38:22,好好好好好好好好！太好了！鞋子非常好穿！
5,2020-03-09 19:50:20,第一次在京东买鞋，整体体验很不错，商家发货也快，整个过程体验很棒，鞋看着挺不错的
5,2022-08-28 23:03:38,颜值超高，款式非常经典，配色简直就是属于夏天的感觉
5,2021-06-20 11:35:50,款式新颖独特，穿的非常舒服
5,2021-11-09 10:05:25,太好看了嗷 看过的朋友都说美
5,2021-06-19 18:06:21,鞋子颜值无敌，淡蓝色真的超级好看
5,2022-04-08 07:49:44,女朋友很喜欢，之前一直感觉价钱不太合适，颜色和脚感都挺好的
5,2020-11-09 11:49:35,尺码大小：很合适 尺码标准透气性能：皮的透气性还行 不适合夏季舒适程度：很舒服 脚感也行柔软程度：还可以其他特色：好看
5,2018-12-27 18:26:44,挺好的  女朋友很喜欢
5,2021-06-20 14:43:52,鞋盒保护的很好，整体送货速度也快，好评
5,2022-12-26 21:16:40,价格很实惠，性价比很高，算是平价好物，会回购的
5,2022-11-16 22:51:51,正品，质量好，价格低，性比价高，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力
5,2021-07-03 07:38:58,鞋子非常好看，质量很好，穿上去很舒服，物流速度也很快，给卖家五星好评！！！
5,2021-12-02 08:47:24,感觉鞋子穿起来很舒服，质量也很好，款式也很喜欢，满意。
5,2020-11-06 17:27:44,尺码大小：尺码合适透气性能：穿起来很舒服
5,2020-12-27 10:46:30,舒服合适 没有瑕疵 我很喜欢
5,2022-11-20 14:10:01,京东物流送货非常快，包装很完美。外观都很不错。物品质量杠杠的。
5,2022-08-17 21:12:46,穿着很舒服，拍了两双换着穿。不贵是正品
5,2023-03-30 18:04:32,宝贝真不错，做的真细心，值得拥有，快递很快
5,2023-01-10 23:23:27,鞋子非常舒服，穿起来很好看
5,2023-01-10 23:23:51,鞋子很漂亮，好看大气上档次
5,2020-07-22 23:22:45,超级好看！百搭的颜色爱了爱了❤️
5,2023-01-06 15:37:35,鞋子质量非常好，耐穿好搭配
5,2021-08-24 12:08:31,同事买的穿了好看，很多人都种草了，有活动很划算哦，就是折款鞋更适合脚薄脚窄的穿，我家娃平时阿达穿37码，这双拍38.5😹
5,2023-01-02 17:23:26,非常得好，看起来非常的不错
5,2020-11-17 20:16:53,非常高的颜值，穿着也很舒适，很可
5,2021-08-05 10:21:05,不错，非常喜欢，下次还会再来的
5,2022-04-17 10:59:40,这个鞋子真不错～很百搭～
5,2019-09-07 22:02:08,很好看上脚非常舒服尺码很标准颜色很正
5,2021-10-17 00:16:20,鞋子很好看，物流很快
5,2021-01-02 16:59:36,码数正合适，物流很快，孩子很喜欢。
5,2021-07-26 12:06:12,我是真的很喜欢这个样子的
5,2020-12-30 00:36:45,卖家服务态度好，发货速度也很快，鞋的码数也是标准，穿起来很合适
5,2021-07-05 23:22:00,很好看很喜欢真的很棒
5,2021-02-15 20:13:24,尺码大小：正正好好透气性能：不错舒适程度：很好柔软程度：很柔软
5,2020-03-30 10:26:20,其他特色：鞋子颜色很好看，搭配衣服也很好搭配，上脚体验很棒。
5,2021-06-22 11:22:48,很好，活动入手很划算
5,2021-06-04 01:56:54,耐克的鞋子，还是很舒服的
5,2020-03-12 20:23:10,尺码大小：是正常的尺码，穿在脚上蛮合适的舒适程度：穿的很舒服
5,2023-03-20 23:56:00,很喜欢，很好看，上脚很好看
5,2019-11-13 15:19:40,挺好的，增高，舒服，很喜欢！
5,2022-11-19 21:45:04,发货很快，包装的很好，价格也特别实惠，还有这么多功效也是不错了，值得购买
5,2020-11-22 14:52:33,非常好看的鞋子，双十一买的超值
5,2020-09-22 09:23:40,在这家买的第二双鞋，质量没得说，穿上也舒服，这个颜色简直戳到心里了。太美啦！
5,2019-04-26 12:18:24,东西很好，做工好，品质也很好，无色差，和卖家的照片一至，卖家服务好，有问必答，物流快，值得推荐。东西很好，做工好，品质也很好，无色差，和卖家的照片一至，卖家服务好，有问必答，物流快，值得推荐。
5,2022-11-27 01:20:42,很舒服 性价比很高，送人礼物很合适
5,2021-06-29 09:06:52,好穿哦尺码大小：刚好透气性能：很透气舒适程度：比较软
5,2022-12-20 19:18:29,物流很快，👍产品很快就收到了，比想象中还好，不错不错！希望能耐用
5,2019-01-21 13:18:09,我很喜欢了 嘻嘻还没看别人穿过这个颜色 感到开心
5,2019-01-02 03:18:52,用了几中软件鉴别显示 是正品  穿起来也舒服  女朋友很开心
5,2018-11-27 21:04:26,很漂亮的鞋，老婆很喜欢。后面的就不用看了，如何哦哦我最咯一www我哦啦
5,2021-01-22 17:26:16,在上mr可以了配色简直是太好看了，非常的喜欢，很有特色。
5,2022-12-24 23:17:21,这个东西还真是蛮不错的，我觉得大家都可以来买啦，这个东西物美价廉货真价实，大家都很喜欢啦，都问我在哪买的，确实很赞啦，我很认可.
5,2019-08-23 15:24:01,很喜欢，专柜没有这个颜色，实物很漂亮，穿着也舒服！
5,2021-06-23 22:49:59,鞋子很不错，下次有机会再来买
5,2021-02-19 11:13:58,非常好的鞋子，好喜欢 真的很不错，爱了爱了，京东服务就是好
5,2021-04-01 10:20:43,鞋子非常轻样子也很酷现在穿有点热了很喜欢
5,2021-01-26 16:55:45,透气性能：很好舒适程度：舒服柔软程度：鞋底不硬其他特色：配色很帅
5,2022-09-27 21:36:54,很多好穿很软不挤脚，性价比非常高
5,2022-11-07 14:57:56,很好，价格实惠，鞋子质量好
5,2022-11-27 01:20:19,好看好看好看，女朋友收到后很开心
5,2022-12-08 18:38:45,发货速度很快，东西包装的很好，价格优惠。
5,2019-05-18 17:32:15,东西很好，价美物廉，这是我购物来让我最满意的一次购物。无论是态度还是对物品，我都非常满意的。态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦给个优惠哦！
5,2022-06-28 11:21:42,舒适感很好，喜欢！活动比实体店便宜
5,2021-06-24 17:49:41,很好看的鞋子，百搭款，618有活动啊棒棒的
5,2021-01-03 20:25:36,没什么图可以发总之很颜值是可以的很不错穿上信心加了十倍
5,2021-06-24 18:31:07,非常不错 配色好看 脚感十足 又增高
5,2022-12-26 20:36:14,物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样
5,2019-02-03 12:44:48,皇天不负有心人，终于被我抢到了最后一双，开年好运。穿着很轻很舒服。
5,2021-10-18 20:41:59,鞋子很不错，爱了爱了，下次还买
5,2021-09-08 09:21:45,尺码大小：刚好合适透气性能：很好舒适程度：很好柔软程度：很好
5,2020-11-17 20:16:17,颜值超高，上脚特好看，非常满意
5,2021-06-28 16:57:55,实物非常漂亮，颜值很高
5,2022-11-19 12:19:14,很喜欢m2k这一款鞋 这个颜色也好看
5,2021-08-10 17:43:34,鞋子很漂亮，穿起来也很舒服。
5,2021-07-06 09:56:46,颜值非常高，耐穿 良心价的m2k 配色行喜欢 包装很好
5,2020-07-16 19:54:27,很好，看，日常穿着很舒服，很百达的一款鞋子。
5,2022-11-20 13:55:10,包装好，质量非常好，送货快，正品，经济实惠，下次回购。
3,2020-11-11 14:36:11,女朋友穿着有点挤，可能是脚胖的问题
5,2020-11-18 22:43:12,鞋子版型超漂亮，穿上很舒服。双11活动买的，性价比超高，爱了爱了
5,2020-06-21 09:57:51,尺码大小：偏大透气性能：好舒适程度：舒服柔软程度：软其他特色：鞋子很轻
5,2023-02-22 12:32:16,穿的舒服，媳妇很满意，价格也美丽
5,2021-06-24 22:58:20,完美的购物体验，店家态度很好，宝贝很好比照片看起来棒，物流也超级快，爱了爱了
5,2023-01-13 22:23:42,🎁非常漂亮，做工精细，颜值担当，非常方便，🔮喜欢的朋友可以下手！是理想中的产品💖，质量不错，物流也很快，值得点赞！宝贝收到，物流很快，描述相符，比较满意，好评，推荐~
5,2020-12-22 09:58:39,很喜欢这双鞋，给家人也买了一双，卖家服务好评
5,2020-11-07 14:49:46,现在很火的一款鞋子，买的价格比别人便宜，还有优惠券，真不错
5,2021-01-22 08:26:41,尺码大小：正好其他特色：外观漂亮，颜值超高舒适程度：很舒适
5,2020-01-20 23:16:59,不错的鞋子，上脚很舒服！
5,2022-10-28 13:50:14,鞋子有一些增高效果，很棒
5,2021-06-12 10:22:35,孩子很喜欢，尺码大小：正好。舒适程度：好其他特色：鞋子清爽型，适合四季。
5,2021-06-21 21:25:13,尺码大小：非常正透气性能：很透气舒适程度：不用说。这个系列一直都很好
5,2022-12-20 18:29:54,鞋子还是挺好的，很划算，很满意！
5,2021-07-19 15:39:50,很少穿老爹鞋，第一次尝试很不错
5,2021-08-05 20:47:35,鞋子真的超级舒服，日常搭配衣服都很ok，十分喜欢。
5,2020-12-30 15:14:01,尺码大小：42透气性能：很好舒适程度：很舒服柔软程度：有点硬
5,2022-12-19 18:09:41,收到货后试了一下，很不错，质量很好，值得拥有！五星好评！
5,2021-10-28 13:07:46,超级超级超级好看的鞋子
5,2022-07-22 11:08:55,值得购买，值得购买，很好很好很好。
5,2019-02-21 12:13:43,很好，很漂亮，老婆很喜欢。
5,2021-02-03 10:16:06,很棒啊 穿起来可帅气了呢！
5,2021-01-24 23:48:33,尺码大小很合适，按照正常码和平常穿的码数来选就很合适哦；透气性能不是很好，比较厚实，夏天穿会热，鞋子没有空调唧，适合春秋季节搭配；舒适程度呢比较舒服，鞋垫柔软细腻光滑；总之颜值很高很好看，
5,2020-08-23 22:16:20,很好看啊哈哈哈哈哈哈哈
